show_id,type,title,director,cast,country,date_added,release_year,rating,duration,description,year_added,month_added,genre,ISO
s7311,Movie,listen up! the lives of quincy jones,ellen weissbrod,"quincy jones, miles davis, ray charles, sheila e., ella fitzgerald, flavor flav, aretha franklin, dizzy gillespie, lesley gore, herbie hancock, ice-t, jesse jackson, michael jackson, frank sinatra, oprah winfrey",Unknown,2019-11-01,1990,TV-14,116 min,"Steering clear of convention, this affecting documentary pays tribute to the life and work of composer, musician and producer Quincy Jones, one of the best-known and most respected men in the music industry.",2019,November,Documentaries,Unknown
s7312,Movie,little dragon maiden,hua shan,"leslie cheung, jing-jing yung, chen kuan-tai, leanne liu, tanny tien ni",Hong Kong,2018-08-01,1983,TV-14,92 min,"Seeking to improve his combat skills, a young man falls in love with a woman with mystical powers, but his past stands in the way of their union.",2018,August,Action & Adventure,HKG
s7314,Movie,little lunch: the halloween horror story,tim bartley,"flynn curry, olivia deeble, madison lu, oisín o'leary, faith seci, joshua sitch, heidi arena, wayne hope",Australia,2018-03-15,2016,TV-Y7,23 min,"When the class puts on a Halloween play about a boy who leaves behind his friends for a scary new place, it hits too close to home for one student.",2018,March,Children & Family Movies,AUS
s7315,Movie,little lunch: the nightmare before graduation,robyn butler,"flynn curry, olivia deeble, madison lu, oisín o'leary, faith seci, joshua sitch, heidi arena, wayne hope",Australia,2018-03-15,2016,TV-Y7,25 min,Mrs. Gonsha's students are excited about the end of primary school – until they discover that a classmate might not move on with them.,2018,March,Children & Family Movies,AUS
s7316,Movie,little men,ira sachs,"greg kinnear, jennifer ehle, paulina garcía, alfred molina, michael barbieri, theo taplitz, talia balsam, maliq johnson, anthony a. flamminio, madison wright, john procaccino",United States,2017-01-12,2016,PG,85 min,Jake and Tony become friends when Jake's dad inherits a home above Tony's mother's shop. Friendship is tested when Jake's dad raises the shop's rent.,2017,January,Dramas,USA
s7317,Movie,little nicky,steve brill,"adam sandler, patricia arquette, harvey keitel, rhys ifans, allen covert, tommy 'tiny' lister, kevin nealon, jon lovitz, michael mckean, quentin tarantino",United States,2020-12-01,2000,PG-13,90 min,"The devil sends his sweet son Nicky to Earth to bring back his scheming siblings, who have plans to oust dear old dad from power.",2020,December,Comedies,USA
s7318,Movie,little singham aur kaal ka mahajaal,prakash satam,unknown,Unknown,2018-12-01,2018,TV-Y7-FV,68 min,"When Kaal, the vilest demon on earth, threatens to destroy his village, child cop Little Singham must use his strength and smarts to fight back.",2018,December,Children & Family Movies,Unknown
s7319,Movie,little singham bandarpur mein hu ha hu,unknown,"anamaya verma, ganesh divekar, jigna bharadhwaj, jitendra dasadiva, manoj pandey, manish bhuvan, meena nahta, neshma chemburkar, saumya daan, sonal kaushal",Unknown,2019-07-11,2019,TV-Y7,67 min,"Little Singham's sidekick monkey, Chikki, is stuck in the magical land of Bandarpur! Can the kid cop save his beloved pet before danger strikes?",2019,July,Children & Family Movies,Unknown
s7320,Movie,little singham in london,prakash satam,unknown,Unknown,2019-04-22,2019,TV-Y7,66 min,"Little Singham is in London to meet the queen, but when the famed Kohinoor Diamond gets stolen, the kid cop goes on a wild, citywide hunt for the thief.",2019,April,Children & Family Movies,Unknown
s7321,Movie,little sister,zach clark,"addison timlin, ally sheedy, keith poulson, peter hedges, barbara crampton, kristin slaysman, molly plunk",United States,2017-01-14,2016,NR,91 min,"A former Goth studying to become a nun finds her faith tested when she returns home to visit her brother, who has been disfigured in the Iraq War.",2017,January,Comedies,USA
s7322,TV Show,liv and maddie,unknown,"dove cameron, joey bragg, tenzing norgay trainor, kali rocha, benjamin king",United States,2017-04-23,2017,TV-G,4 Seasons,"After four years in Hollywood as a television star, Liv returns to Wisconsin to discover that either she – or her family – has changed.",2017,April,Kids' TV,USA
s7323,Movie,lizzie borden took an ax,nick gomez,"christina ricci, clea duvall, gregg henry, stephen mchattie, shawn doyle, sara botsford, hannah emily anderson, andrea runge, billy campbell, jennifer kydd, kirstin howell, john maclaren",United States,2016-07-25,2014,TV-14,87 min,"This made-for-TV drama chronicles the scandal and enduring mystery surrounding Lizzie Borden, who was tried in 1892 for axing her parents to death.",2016,July,Thrillers,USA
s7324,Movie,lo and behold: reveries of the connected world,werner herzog,werner herzog,United States,2016-12-23,2016,PG-13,98 min,"Filmmaker Werner Herzog presents a history of the internet, starting with its birth in 1969, and ponders the joys and sorrows of its social influence.",2016,December,Documentaries,USA
s7325,TV Show,lo que la verdad esconde: el caso asunta (operacion nenúfar),unknown,unknown,Spain,2019-02-01,2017,TV-14,1 Season,"This true crime series investigates newfound evidence and unanswered questions in famous criminal cases, such as the murder of Asunta Basterra Porto.",2019,February,Crime TV Shows,ESP
s7326,TV Show,lo que la vida me robó,unknown,"angelique boyer, sebastián rulli, luis roberto guzmán, osvaldo benavides, daniela castro, ana bertha espín, gabriela rivero, alejandro ávila, alejandra garcía, carlos de la mota, sergio sendel, ferdinando valencia, grettell valdez, verónica jaspeado, margarita magaña, alexis ayala, alejandra procuna, juan carlos barreto",Mexico,2017-12-31,2013,TV-14,1 Season,"In seaside Aguazul, beautiful Montserrat and her wily mother tangle with lovers, gangsters, financial ruin, obsession – and murder.",2017,December,Crime TV Shows,MEX
s7327,Movie,"lock, stock and two smoking barrels",guy ritchie,"jason flemyng, dexter fletcher, nick moran, jason statham, steven mackintosh, nicholas rowe, nick marcq, charles forbes, vinnie jones, lenny mclean",United Kingdom,2019-01-01,1998,R,108 min,"Hoping to make a bundle in a high-stakes poker game, four shiftless lads from London's East End instead find themselves swimming in debt.",2019,January,Action & Adventure,GBR
s7328,Movie,locke,steven knight,"tom hardy, olivia colman, ruth wilson, andrew scott, ben daniels, tom holland, bill milner, danny webb, alice lowe, silas carson",United Kingdom,2018-07-15,2013,R,85 min,"Over the space of 90 minutes, Ivan Locke's life spins out of control via a series of phone calls made while he drives down the highway to London.",2018,July,Dramas,GBR
s7329,Movie,lockout,"james mather, steve saint leger","guy pearce, maggie grace, joseph gilgun, vincent regan, lennie james, peter stormare, jacky ido, tim plester, mark tankersley, anne-solenne hatte",France,2020-05-07,2012,PG-13,95 min,A government agent wrongly accused of a crime gets a shot at freedom if he can engineer a high-risk rescue mission to outer space.,2020,May,Action & Adventure,FRA
s7330,Movie,loco love,"fernando sariñana, josé luis gutiérrez","evan deverian, melany bennet, jordan t. wilson, adan martín rocha",Mexico,2017-07-30,2017,TV-MA,103 min,A young man and woman fall in love but are threatened to be torn apart by the tensions between their Latino and Caucasian communities in Arizona.,2017,July,Dramas,MEX
s7331,Movie,logan's run,michael anderson,"michael york, richard jordan, farrah fawcett, jenny agutter, peter ustinov, roscoe lee browne, randolph roberts, gary morgan, greg lewis",United States,2019-11-01,1976,PG,118 min,"In the 23rd century, inhabitants of a domed city exist in a world filled with life's pleasures – but no one is allowed to live past the age of 30.",2019,November,Action & Adventure,USA
s7332,TV Show,lolirock,unknown,"kazumi evans, kelly sheridan, vincent tong, ashleigh ball, tabitha st. germain, mackenzie gray, matt ellis, james kirk, chiara zanni",South Korea,2018-05-01,2016,TV-Y,2 Seasons,A teenager with a beautiful voice becomes a pop star but discovers she has powers that come from a magical realm where she's a lost princess.,2018,May,Kids' TV,KOR
s7333,Movie,lolita,stanley kubrick,"james mason, shelley winters, peter sellers, sue lyon, gary cockrell, jerry stovin, diana decker, lois maxwell, cec linder",United Kingdom,2019-11-01,1962,R,153 min,"In this black comedy, an English professor marries his landlady to get closer to his forbidden obsession: her teenage daughter.",2019,November,Classic Movies,GBR
s7334,TV Show,london spy,jakob verbruggen,"ben whishaw, jim broadbent, edward holcroft, samantha spiro, charlotte rampling, lorraine ashbourne, david hayman, clarke peters, adrian lester, harriet walter",United Kingdom,2017-03-31,2015,TV-MA,1 Season,"When his reclusive-banker lover disappears, a hard-partying young British hedonist plunges into the dangerous world of espionage to find the truth.",2017,March,British TV Shows,GBR
s7335,Movie,long time running,"jennifer baichwal, nicholas de pencier","gord downie, paul langlois, gord sinclair, rob baker, johnny fay, justin trudeau",Canada,2017-11-12,2017,TV-14,96 min,This documentary follows the 2016 tour of beloved rock band The Tragically Hip as they make their way across Canada one last time.,2017,November,Documentaries,CAN
s7336,Movie,"look out, officer",sze yu lau,"stephen chow, bill tung, stanley sui-fan fung, vivian chan, indra leech, amy yip",Hong Kong,2018-08-16,1990,TV-14,88 min,An officer killed on the job returns to Earth as a ghost to solve his own murder and seek justice with the help of a rookie cop and some funky magic.,2018,August,Action & Adventure,HKG
s7337,Movie,look who's back,david wnendt,"oliver masucci, fabian busch, christoph maria herbst, katja riemann, franziska wulf, lars rudolph, michael kessler, thomas thieme",Germany,2016-04-09,2015,NR,116 min,"When Adolf Hitler reawakens at the site of his former bunker 70 years later, he's mistaken for a brilliant comedian and becomes a media phenomenon.",2016,April,Comedies,DEU
s7338,Movie,lorai: play to live,parambrata chatterjee,"prasenjit chatterjee, payel sarkar, indrasish roy, kanchan mullick, kharaj mukherjee, gargi roychowdhury, deepankar de, biswajit chakraborty, bharat kaul, rajat ganguly",India,2017-09-01,2015,TV-14,155 min,"Under a government initiative, a retired alcoholic soccer player is sent to establish a soccer team in a politically troubled area.",2017,September,Dramas,IND
s7339,TV Show,los 10 años de peter capusotto,unknown,"diego capusotto, ivana acosta",Unknown,2018-06-29,2015,TV-MA,1 Season,Fictional personality Peter Capusotto parodies Argentine culture and rock music in a series of humorous sketches with recurring characters.,2018,June,International TV Shows,Unknown
s7340,Movie,los niños héroes de chapultepec,ignacio lópez escrivá,unknown,Unknown,2017-12-15,2017,TV-14,88 min,This documentary pays tribute to the young cadets who gave their lives to defend Mexico against U.S. forces during the battle of Chapultepec Castle.,2017,December,Documentaries,Unknown
s7341,TV Show,los tiempos de pablo escobar,alessandro angulo,unknown,Colombia,2018-08-01,2012,TV-14,1 Season,"Featuring never-before-seen images, personal testimonies and more, this is the story of one of the most notorious drug smugglers of all time.",2018,August,Crime TV Shows,COL
s7342,Movie,losing sight of shore,sarah moshman,unknown,United States,2017-05-01,2017,TV-14,92 min,"This documentary recounts the feats of the Coxless Crew, a team of four women who rowed from San Francisco to Australia in support of two charities.",2017,May,Documentaries,USA
s7343,TV Show,lost girl,unknown,"anna silk, kris holden-ried, ksenia solo, richard howland, zoie palmer, k.c. collins",Canada,2016-04-17,2015,TV-14,5 Seasons,"Discovering she's a succubus who sustains herself by feeding on the sexual energy of humans, seductive Bo sets out on a journey to understand herself.",2016,April,TV Dramas,CAN
s7344,TV Show,love cuisine,unknown,"lego lee, allison lin, duncan chow, nita lei, hank wu, calvin lee, fu lei",Taiwan,2016-08-01,2015,TV-MA,1 Season,A successful Taiwanese chef moves home from Europe to teach at a cooking school. He soon clashes with a pretty teacher he met under odd circumstances.,2016,August,International TV Shows,TWN
s7345,Movie,love dot com: the social experiment,charneice fox,"brave williams, tobias truvillion, kym whitley, lisaraye mccoy, charles malik whitfield, w. ellington felton, christopher williams, angus whinfield, jamie moreen, raheem devaughn",United States,2020-02-17,2019,TV-MA,98 min,"Sparks fly and romance blooms when Shelby, a vegan chef, meets Greg, a developer – until their opposing views clash.",2020,February,Comedies,USA
s7347,Movie,love ni bhavai,saandeep patel,"malhar thakar, pratik gandhi, aarohi patel, maulik jagdish nayak, diana raval, roopa divatia, aarti patel",India,2018-05-01,2017,TV-14,163 min,"Not romantically inclined, a popular radio personality finds herself caught between two diametrically opposed suitors.",2018,May,Comedies,IND
s7348,Movie,love on delivery,stephen chow,"stephen chow, christy chung, ng man-tat",Hong Kong,2018-08-16,1994,TV-14,93 min,"To prove himself to a love interest, a delivery boy learns dubious kung fu from an aging charlatan so he can challenge his archrival to a fight.",2018,August,Action & Adventure,HKG
s7349,TV Show,love rain,unknown,"keun-suk jang, yoon-ah im, shi-hoo kim, eun-seo son, in-guk seo, bo-ra hwang, jin-young jung, mi-sook lee",South Korea,2018-05-01,2012,TV-PG,1 Season,"A story of two couples' journey of new love, loss and unexpected reunion spans decades, from the 1970s through present day.",2018,May,International TV Shows,KOR
